Step,N,maxaug_c,Nscores
24170,10.92221069,31.49949646,-99.99990082
24171,10.92221069,31.61618042,-99.99990082
24172,10.92221069,31.73286438,-99.99990082
24173,10.92221069,31.84954834,-99.99990082
24174,10.92221069,31.9662323,-99.99990082
24175,10.92221069,32.08291626,-99.99990082
24176,10.92221069,32.19960022,-99.99990082
24177,10.92221069,32.31628036,-99.99990082
24178,10.92221069,32.43296814,-99.99990082
24179,10.92221069,32.54964828,-99.99990082
24180,10.92221069,32.66633224,-99.99990082
24181,10.92221069,32.7830162,-99.99990082
24182,10.92221069,32.89970016,-99.99990082
24183,10.92221069,33.01638031,-99.99990082
24184,10.92221069,33.13306808,-99.99990082
24185,10.92221069,33.24975204,-99.99990082
24186,10.92221069,33.36643219,-99.99990082
24187,10.92221069,33.48311615,-99.99990082
24188,10.92221069,33.59980011,-99.99990082
24189,10.92221069,33.71648407,-99.99990082
24190,10.92221069,33.83316422,-99.99990082
24191,10.92221069,33.94985199,-99.99990082
24192,10.92221069,34.06653214,-99.99990082
24193,10.92221069,34.18321609,-99.99990082
24194,10.92221069,34.29990005,-99.99990082
24195,10.92221069,34.41658401,-99.99990082
24196,10.92221069,34.53326797,-99.99990082
24197,10.92221069,34.64995193,-99.99990082
24198,10.92221069,34.76663589,-99.99990082
24199,10.92221069,34.88331604,-99.99990082
24200,10.92221069,35,-99.99990082
24201,11.0125618,11.77999973,-99.99990082
24202,11.0125618,11.89668274,-99.99990082
24203,11.0125618,12.0133667,-99.99990082
24204,11.0125618,12.13004971,-99.99990082
24205,11.0125618,12.24673367,-99.99990082
24206,11.0125618,12.36341667,-99.99990082
24207,11.0125618,12.48010063,-99.99990082
24208,11.0125618,12.59678364,-99.99990082
24209,11.0125618,12.71346664,-99.99990082
24210,11.0125618,12.8301506,-99.99990082
24211,11.0125618,12.94683361,-99.99990082
24212,11.0125618,13.06351757,-99.99990082
24213,11.0125618,13.18020058,-99.99990082
24214,11.0125618,13.29688454,-99.99990082
24215,11.0125618,13.41356754,-99.99990082
24216,11.0125618,13.53025055,-99.99990082
24217,11.0125618,13.64693451,-99.99990082
24218,11.0125618,13.76361752,-99.99990082
24219,11.0125618,13.88030148,-99.99990082
24220,11.0125618,13.99698448,-99.99990082
24221,11.0125618,14.11366844,-99.99990082
24222,11.0125618,14.23035145,-99.99990082
24223,11.0125618,14.34703445,-99.99990082
24224,11.0125618,14.46371841,-99.99990082
24225,11.0125618,14.58040237,-99.99990082
24226,11.0125618,14.69708538,-99.99990082
24227,11.0125618,14.81376839,-99.99990082
24228,11.0125618,14.93045235,-99.99990082
24229,11.0125618,15.04713535,-99.99990082
24230,11.0125618,15.16381836,-99.99990082
24231,11.0125618,15.28050232,-99.99990082
24232,11.0125618,15.39718628,-99.99990082
24233,11.0125618,15.51386929,-99.99990082
24234,11.0125618,15.63055229,-99.99990082
24235,11.0125618,15.74723625,-99.99990082
24236,11.0125618,15.86392021,-99.99990082
24237,11.0125618,15.98060226,-99.99990082
24238,11.0125618,16.09728622,-99.99990082
24239,11.0125618,16.21397018,-99.99990082
24240,11.0125618,16.33065414,-99.99990082
24241,11.0125618,16.4473362,-99.99990082
24242,11.0125618,16.56402016,-99.99990082
24243,11.0125618,16.68070412,-99.99990082
24244,11.0125618,16.79738617,-99.99990082
24245,11.0125618,16.91407013,-99.99990082
24246,11.0125618,17.03075409,-99.99990082
24247,11.0125618,17.14743805,-99.99990082
24248,11.0125618,17.2641201,-99.99990082
24249,11.0125618,17.38080406,-99.99990082
24250,11.0125618,17.49748802,-99.99990082
24251,11.0125618,17.61417007,-99.99990082
24252,11.0125618,17.73085403,-99.99990082
24253,11.0125618,17.84753799,-99.99990082
24254,11.0125618,17.96422195,-99.99990082
24255,11.0125618,18.08090591,-99.99990082
24256,11.0125618,18.19758797,-99.99990082
24257,11.0125618,18.31427193,-99.99990082
24258,11.0125618,18.43095398,-99.99990082
24259,11.0125618,18.54763794,-99.99990082
24260,11.0125618,18.6643219,-99.99990082
24261,11.0125618,18.78100586,-99.99990082
24262,11.0125618,18.89768791,-99.99990082
24263,11.0125618,19.01437187,-99.99990082
24264,11.0125618,19.13105583,-99.99990082
24265,11.0125618,19.24773788,-99.99990082
24266,11.0125618,19.36442184,-99.99990082
24267,11.0125618,19.4811058,-99.99990082
24268,11.0125618,19.59778976,-99.99990082
24269,11.0125618,19.71447182,-99.99990082
24270,11.0125618,19.83115578,-99.99990082
24271,11.0125618,19.94783974,-99.99990082
24272,11.0125618,20.06452179,-99.99990082
24273,11.0125618,20.18120575,-99.99990082
24274,11.0125618,20.29788971,-99.99990082
24275,11.0125618,20.41457367,-99.99990082
24276,11.0125618,20.53125763,-99.99990082
24277,11.0125618,20.64793968,-99.99990082
24278,11.0125618,20.76462364,-99.99990082
24279,11.0125618,20.88130569,-99.99990082
24280,11.0125618,20.99798965,-99.99990082
24281,11.0125618,21.11467361,-99.99990082
24282,11.0125618,21.23135757,-99.99990082
24283,11.0125618,21.34804153,-99.99990082
24284,11.0125618,21.46472359,-99.99990082
24285,11.0125618,21.58140755,-99.99990082
24286,11.0125618,21.6980896,-99.99990082
24287,11.0125618,21.81477356,-99.99990082
24288,11.0125618,21.93145752,-99.99990082
24289,11.0125618,22.04814148,-99.99990082
24290,11.0125618,22.16482544,-99.99990082
24291,11.0125618,22.28150749,-99.99990082
24292,11.0125618,22.39818954,-99.99990082
24293,11.0125618,22.51487541,-99.99990082
24294,11.0125618,22.63155746,-99.99990082
24295,11.0125618,22.74824142,-99.99990082
24296,11.0125618,22.86492538,-99.99990082
24297,11.0125618,22.98160934,-99.99990082
24298,11.0125618,23.0982914,-99.99990082
24299,11.0125618,23.21497536,-99.99990082
24300,11.0125618,23.33165741,-99.99990082
24301,11.0125618,23.44834137,-99.99990082
24302,11.0125618,23.56502533,-99.99990082
24303,11.0125618,23.68170929,-99.99990082
24304,11.0125618,23.79839325,-99.99990082
24305,11.0125618,23.9150753,-99.99990082
24306,11.0125618,24.03175926,-99.99990082
24307,11.0125618,24.14844131,-99.99990082
24308,11.0125618,24.26512527,-99.99990082
24309,11.0125618,24.38180923,-99.99990082
24310,11.0125618,24.49849319,-99.99990082
24311,11.0125618,24.61517715,-99.99990082
24312,11.0125618,24.73186111,-99.99990082
24313,11.0125618,24.84854317,-99.99990082
24314,11.0125618,24.96522522,-99.99990082
24315,11.0125618,25.08190918,-99.99990082
24316,11.0125618,25.19859314,-99.99990082
24317,11.0125618,25.3152771,-99.99990082
24318,11.0125618,25.43196106,-99.99990082
24319,11.0125618,25.54864502,-99.99990082
24320,11.0125618,25.66532707,-99.99990082
24321,11.0125618,25.78200912,-99.99990082
24322,11.0125618,25.89869308,-99.99990082
24323,11.0125618,26.01537704,-99.99990082
24324,11.0125618,26.132061,-99.99990082
24325,11.0125618,26.24874496,-99.99990082
24326,11.0125618,26.36542892,-99.99990082
24327,11.0125618,26.48211098,-99.99990082
24328,11.0125618,26.59879494,-99.99990082
24329,11.0125618,26.71547699,-99.99990082
24330,11.0125618,26.83216095,-99.99990082
24331,11.0125618,26.94884491,-99.99990082
24332,11.0125618,27.06552887,-99.99990082
24333,11.0125618,27.18221092,-99.99990082
24334,11.0125618,27.29889679,-99.99990082
24335,11.0125618,27.41557884,-99.99990082
24336,11.0125618,27.53226089,-99.99990082
24337,11.0125618,27.64894485,-99.99990082
24338,11.0125618,27.76562881,-99.99990082
24339,11.0125618,27.88231277,-99.99990082
24340,11.0125618,27.99899673,-99.99990082
24341,11.0125618,28.11568069,-99.99990082
24342,11.0125618,28.23236465,-99.99990082
24343,11.0125618,28.3490448,-99.99990082
24344,11.0125618,28.46572876,-99.99990082
24345,11.0125618,28.58241272,-99.99990082
24346,11.0125618,28.69909668,-99.99990082
24347,11.0125618,28.81578064,-99.99990082
24348,11.0125618,28.93246078,-99.99990082
24349,11.0125618,29.04914474,-99.99990082
24350,11.0125618,29.1658287,-99.99990082
24351,11.0125618,29.28251266,-99.99990082
24352,11.0125618,29.39919662,-99.99990082
24353,11.0125618,29.51588058,-99.99990082
24354,11.0125618,29.63256454,-99.99990082
24355,11.0125618,29.7492485,-99.99990082
24356,11.0125618,29.86592865,-99.99990082
24357,11.0125618,29.98261261,-99.99990082
24358,11.0125618,30.09929657,-99.99990082
24359,11.0125618,30.21598053,-99.99990082
24360,11.0125618,30.33266449,-99.99990082
24361,11.0125618,30.44934845,-99.99990082
24362,11.0125618,30.56603241,-99.99990082
24363,11.0125618,30.68271255,-99.99990082
24364,11.0125618,30.79939651,-99.99990082
24365,11.0125618,30.91608047,-99.99990082
24366,11.0125618,31.03276443,-99.99990082
24367,11.0125618,31.14944839,-99.99990082
24368,11.0125618,31.26613235,-99.99990082
24369,11.0125618,31.38281631,-99.99990082
24370,11.0125618,31.49949646,-99.99990082
24371,11.0125618,31.61618042,-99.99990082
24372,11.0125618,31.73286438,-99.99990082
24373,11.0125618,31.84954834,-99.99990082
24374,11.0125618,31.9662323,-99.99990082
24375,11.0125618,32.08291626,-99.99990082
24376,11.0125618,32.19960022,-99.99990082
24377,11.0125618,32.31628036,-99.99990082
24378,11.0125618,32.43296814,-99.99990082
24379,11.0125618,32.54964828,-99.99990082
24380,11.0125618,32.66633224,-99.99990082
24381,11.0125618,32.7830162,-99.99990082
24382,11.0125618,32.89970016,-99.99990082
24383,11.0125618,33.01638031,-99.99990082
24384,11.0125618,33.13306808,-99.99990082
24385,11.0125618,33.24975204,-99.99990082
24386,11.0125618,33.36643219,-99.99990082
24387,11.0125618,33.48311615,-99.99990082
24388,11.0125618,33.59980011,-99.99990082
24389,11.0125618,33.71648407,-99.99990082
24390,11.0125618,33.83316422,-99.99990082
24391,11.0125618,33.94985199,-99.99990082
24392,11.0125618,34.06653214,-99.99990082
24393,11.0125618,34.18321609,-99.99990082
24394,11.0125618,34.29990005,-99.99990082
24395,11.0125618,34.41658401,-99.99990082
24396,11.0125618,34.53326797,-99.99990082
24397,11.0125618,34.64995193,-99.99990082
24398,11.0125618,34.76663589,-99.99990082
24399,11.0125618,34.88331604,-99.99990082
24400,11.0125618,35,-99.99990082
24401,11.10291481,11.77999973,-99.99990082
24402,11.10291481,11.89668274,-99.99990082
24403,11.10291481,12.0133667,-99.99990082
24404,11.10291481,12.13004971,-99.99990082
24405,11.10291481,12.24673367,-99.99990082
24406,11.10291481,12.36341667,-99.99990082
24407,11.10291481,12.48010063,-99.99990082
24408,11.10291481,12.59678364,-99.99990082
24409,11.10291481,12.71346664,-99.99990082
24410,11.10291481,12.8301506,-99.99990082
24411,11.10291481,12.94683361,-99.99990082
24412,11.10291481,13.06351757,-99.99990082
24413,11.10291481,13.18020058,-99.99990082
24414,11.10291481,13.29688454,-99.99990082
24415,11.10291481,13.41356754,-99.99990082
24416,11.10291481,13.53025055,-99.99990082
24417,11.10291481,13.64693451,-99.99990082
24418,11.10291481,13.76361752,-99.99990082
24419,11.10291481,13.88030148,-99.99990082
24420,11.10291481,13.99698448,-99.99990082
24421,11.10291481,14.11366844,-99.99990082
24422,11.10291481,14.23035145,-99.99990082
24423,11.10291481,14.34703445,-99.99990082
24424,11.10291481,14.46371841,-99.99990082
24425,11.10291481,14.58040237,-99.99990082
24426,11.10291481,14.69708538,-99.99990082
24427,11.10291481,14.81376839,-99.99990082
24428,11.10291481,14.93045235,-99.99990082
24429,11.10291481,15.04713535,-99.99990082
24430,11.10291481,15.16381836,-99.99990082
24431,11.10291481,15.28050232,-99.99990082
24432,11.10291481,15.39718628,-99.99990082
24433,11.10291481,15.51386929,-99.99990082
24434,11.10291481,15.63055229,-99.99990082
24435,11.10291481,15.74723625,-99.99990082
24436,11.10291481,15.86392021,-99.99990082
24437,11.10291481,15.98060226,-99.99990082
24438,11.10291481,16.09728622,-99.99990082
24439,11.10291481,16.21397018,-99.99990082
24440,11.10291481,16.33065414,-99.99990082
24441,11.10291481,16.4473362,-99.99990082
24442,11.10291481,16.56402016,-99.99990082
24443,11.10291481,16.68070412,-99.99990082
24444,11.10291481,16.79738617,-99.99990082
24445,11.10291481,16.91407013,-99.99990082
24446,11.10291481,17.03075409,-99.99990082
24447,11.10291481,17.14743805,-99.99990082
24448,11.10291481,17.2641201,-99.99990082
24449,11.10291481,17.38080406,-99.99990082
24450,11.10291481,17.49748802,-99.99990082
24451,11.10291481,17.61417007,-99.99990082
24452,11.10291481,17.73085403,-99.99990082
24453,11.10291481,17.84753799,-99.99990082
24454,11.10291481,17.96422195,-99.99990082
24455,11.10291481,18.08090591,-99.99990082
24456,11.10291481,18.19758797,-99.99990082
24457,11.10291481,18.31427193,-99.99990082
24458,11.10291481,18.43095398,-99.99990082
24459,11.10291481,18.54763794,-99.99990082
24460,11.10291481,18.6643219,-99.99990082
24461,11.10291481,18.78100586,-99.99990082
24462,11.10291481,18.89768791,-99.99990082
24463,11.10291481,19.01437187,-99.99990082
24464,11.10291481,19.13105583,-99.99990082
24465,11.10291481,19.24773788,-99.99990082
24466,11.10291481,19.36442184,-99.99990082
24467,11.10291481,19.4811058,-99.99990082
24468,11.10291481,19.59778976,-99.99990082
24469,11.10291481,19.71447182,-99.99990082
24470,11.10291481,19.83115578,-99.99990082
24471,11.10291481,19.94783974,-99.99990082
24472,11.10291481,20.06452179,-99.99990082
24473,11.10291481,20.18120575,-99.99990082
24474,11.10291481,20.29788971,-99.99990082
24475,11.10291481,20.41457367,-99.99990082
24476,11.10291481,20.53125763,-99.99990082
24477,11.10291481,20.64793968,-99.99990082
24478,11.10291481,20.76462364,-99.99990082
24479,11.10291481,20.88130569,-99.99990082
24480,11.10291481,20.99798965,-99.99990082
24481,11.10291481,21.11467361,-99.99990082
24482,11.10291481,21.23135757,-99.99990082
24483,11.10291481,21.34804153,-99.99990082
24484,11.10291481,21.46472359,-99.99990082
24485,11.10291481,21.58140755,-99.99990082
24486,11.10291481,21.6980896,-99.99990082
24487,11.10291481,21.81477356,-99.99990082
24488,11.10291481,21.93145752,-99.99990082
24489,11.10291481,22.04814148,-99.99990082
24490,11.10291481,22.16482544,-99.99990082
24491,11.10291481,22.28150749,-99.99990082
24492,11.10291481,22.39818954,-99.99990082
24493,11.10291481,22.51487541,-99.99990082
24494,11.10291481,22.63155746,-99.99990082
24495,11.10291481,22.74824142,-99.99990082
24496,11.10291481,22.86492538,-99.99990082
24497,11.10291481,22.98160934,-99.99990082
24498,11.10291481,23.0982914,-99.99990082
24499,11.10291481,23.21497536,-99.99990082
24500,11.10291481,23.33165741,-99.99990082
24501,11.10291481,23.44834137,-99.99990082
24502,11.10291481,23.56502533,-99.99990082
24503,11.10291481,23.68170929,-99.99990082
24504,11.10291481,23.79839325,-99.99990082
24505,11.10291481,23.9150753,-99.99990082
24506,11.10291481,24.03175926,-99.99990082
24507,11.10291481,24.14844131,-99.99990082
24508,11.10291481,24.26512527,-99.99990082
24509,11.10291481,24.38180923,-99.99990082
24510,11.10291481,24.49849319,-99.99990082
24511,11.10291481,24.61517715,-99.99990082
24512,11.10291481,24.73186111,-99.99990082
24513,11.10291481,24.84854317,-99.99990082
24514,11.10291481,24.96522522,-99.99990082
24515,11.10291481,25.08190918,-99.99990082
24516,11.10291481,25.19859314,-99.99990082
24517,11.10291481,25.3152771,-99.99990082
24518,11.10291481,25.43196106,-99.99990082
24519,11.10291481,25.54864502,-99.99990082
24520,11.10291481,25.66532707,-99.99990082
24521,11.10291481,25.78200912,-99.99990082
24522,11.10291481,25.89869308,-99.99990082
24523,11.10291481,26.01537704,-99.99990082
24524,11.10291481,26.132061,-99.99990082
24525,11.10291481,26.24874496,-99.99990082
24526,11.10291481,26.36542892,-99.99990082
24527,11.10291481,26.48211098,-99.99990082
24528,11.10291481,26.59879494,-99.99990082
24529,11.10291481,26.71547699,-99.99990082
24530,11.10291481,26.83216095,-99.99990082
24531,11.10291481,26.94884491,-99.99990082
24532,11.10291481,27.06552887,-99.99990082
24533,11.10291481,27.18221092,-99.99990082
24534,11.10291481,27.29889679,-99.99990082
24535,11.10291481,27.41557884,-99.99990082
24536,11.10291481,27.53226089,-99.99990082
24537,11.10291481,27.64894485,-99.99990082
24538,11.10291481,27.76562881,-99.99990082
24539,11.10291481,27.88231277,-99.99990082
24540,11.10291481,27.99899673,-99.99990082
24541,11.10291481,28.11568069,-99.99990082
24542,11.10291481,28.23236465,-99.99990082
24543,11.10291481,28.3490448,-99.99990082
24544,11.10291481,28.46572876,-99.99990082
24545,11.10291481,28.58241272,-99.99990082
24546,11.10291481,28.69909668,-99.99990082
24547,11.10291481,28.81578064,-99.99990082
24548,11.10291481,28.93246078,-99.99990082
24549,11.10291481,29.04914474,-99.99990082
24550,11.10291481,29.1658287,-99.99990082
24551,11.10291481,29.28251266,-99.99990082
24552,11.10291481,29.39919662,-99.99990082
24553,11.10291481,29.51588058,-99.99990082
24554,11.10291481,29.63256454,-99.99990082
24555,11.10291481,29.7492485,-99.99990082
24556,11.10291481,29.86592865,-99.99990082
24557,11.10291481,29.98261261,-99.99990082
24558,11.10291481,30.09929657,-99.99990082
24559,11.10291481,30.21598053,-99.99990082
24560,11.10291481,30.33266449,-99.99990082
24561,11.10291481,30.44934845,-99.99990082
24562,11.10291481,30.56603241,-99.99990082
24563,11.10291481,30.68271255,-99.99990082
24564,11.10291481,30.79939651,-99.99990082
24565,11.10291481,30.91608047,-99.99990082
24566,11.10291481,31.03276443,-99.99990082
24567,11.10291481,31.14944839,-99.99990082
24568,11.10291481,31.26613235,-99.99990082
24569,11.10291481,31.38281631,-99.99990082
24570,11.10291481,31.49949646,-99.99990082
24571,11.10291481,31.61618042,-99.99990082
24572,11.10291481,31.73286438,-99.99990082
24573,11.10291481,31.84954834,-99.99990082
24574,11.10291481,31.9662323,-99.99990082
24575,11.10291481,32.08291626,-99.99990082
24576,11.10291481,32.19960022,-99.99990082
24577,11.10291481,32.31628036,-99.99990082
24578,11.10291481,32.43296814,-99.99990082
24579,11.10291481,32.54964828,-99.99990082
24580,11.10291481,32.66633224,-99.99990082
24581,11.10291481,32.7830162,-99.99990082
24582,11.10291481,32.89970016,-99.99990082
24583,11.10291481,33.01638031,-99.99990082
24584,11.10291481,33.13306808,-99.99990082
24585,11.10291481,33.24975204,-99.99990082
24586,11.10291481,33.36643219,-99.99990082
24587,11.10291481,33.48311615,-99.99990082
24588,11.10291481,33.59980011,-99.99990082
24589,11.10291481,33.71648407,-99.99990082
24590,11.10291481,33.83316422,-99.99990082
24591,11.10291481,33.94985199,-99.99990082
24592,11.10291481,34.06653214,-99.99990082
24593,11.10291481,34.18321609,-99.99990082
24594,11.10291481,34.29990005,-99.99990082
24595,11.10291481,34.41658401,-99.99990082
24596,11.10291481,34.53326797,-99.99990082
24597,11.10291481,34.64995193,-99.99990082
24598,11.10291481,34.76663589,-99.99990082
24599,11.10291481,34.88331604,-99.99990082
24600,11.10291481,35,-99.99990082
24601,11.19326687,11.77999973,-99.99990082
24602,11.19326687,11.89668274,-99.99990082
24603,11.19326687,12.0133667,-99.99990082
24604,11.19326687,12.13004971,-99.99990082
24605,11.19326687,12.24673367,-99.99990082
24606,11.19326687,12.36341667,-99.99990082
24607,11.19326687,12.48010063,-99.99990082
24608,11.19326687,12.59678364,-99.99990082
24609,11.19326687,12.71346664,-99.99990082
24610,11.19326687,12.8301506,-99.99990082
24611,11.19326687,12.94683361,-99.99990082
24612,11.19326687,13.06351757,-99.99990082
24613,11.19326687,13.18020058,-99.99990082
24614,11.19326687,13.29688454,-99.99990082
24615,11.19326687,13.41356754,-99.99990082
24616,11.19326687,13.53025055,-99.99990082
24617,11.19326687,13.64693451,-99.99990082
24618,11.19326687,13.76361752,-99.99990082
24619,11.19326687,13.88030148,-99.99990082
24620,11.19326687,13.99698448,-99.99990082
24621,11.19326687,14.11366844,-99.99990082
24622,11.19326687,14.23035145,-99.99990082
24623,11.19326687,14.34703445,-99.99990082
24624,11.19326687,14.46371841,-99.99990082
24625,11.19326687,14.58040237,-99.99990082
24626,11.19326687,14.69708538,-99.99990082
24627,11.19326687,14.81376839,-99.99990082
24628,11.19326687,14.93045235,-99.99990082
24629,11.19326687,15.04713535,-99.99990082
24630,11.19326687,15.16381836,-99.99990082
24631,11.19326687,15.28050232,-99.99990082
24632,11.19326687,15.39718628,-99.99990082
24633,11.19326687,15.51386929,-99.99990082
24634,11.19326687,15.63055229,-99.99990082
24635,11.19326687,15.74723625,-99.99990082
24636,11.19326687,15.86392021,-99.99990082
24637,11.19326687,15.98060226,-99.99990082
24638,11.19326687,16.09728622,-99.99990082
24639,11.19326687,16.21397018,-99.99990082
24640,11.19326687,16.33065414,-99.99990082
24641,11.19326687,16.4473362,-99.99990082
24642,11.19326687,16.56402016,-99.99990082
24643,11.19326687,16.68070412,-99.99990082
24644,11.19326687,16.79738617,-99.99990082
24645,11.19326687,16.91407013,-99.99990082
24646,11.19326687,17.03075409,-99.99990082
24647,11.19326687,17.14743805,-99.99990082
24648,11.19326687,17.2641201,-99.99990082
24649,11.19326687,17.38080406,-99.99990082
24650,11.19326687,17.49748802,-99.99990082
24651,11.19326687,17.61417007,-99.99990082
24652,11.19326687,17.73085403,-99.99990082
24653,11.19326687,17.84753799,-99.99990082
24654,11.19326687,17.96422195,-99.99990082
24655,11.19326687,18.08090591,-99.99990082
24656,11.19326687,18.19758797,-99.99990082
24657,11.19326687,18.31427193,-99.99990082
24658,11.19326687,18.43095398,-99.99990082
24659,11.19326687,18.54763794,-99.99990082
24660,11.19326687,18.6643219,-99.99990082
24661,11.19326687,18.78100586,-99.99990082
24662,11.19326687,18.89768791,-99.99990082
24663,11.19326687,19.01437187,-99.99990082
24664,11.19326687,19.13105583,-99.99990082
24665,11.19326687,19.24773788,-99.99990082
24666,11.19326687,19.36442184,-99.99990082
24667,11.19326687,19.4811058,-99.99990082
24668,11.19326687,19.59778976,-99.99990082
24669,11.19326687,19.71447182,-99.99990082
24670,11.19326687,19.83115578,-99.99990082
24671,11.19326687,19.94783974,-99.99990082
24672,11.19326687,20.06452179,-99.99990082
24673,11.19326687,20.18120575,-99.99990082
24674,11.19326687,20.29788971,-99.99990082
24675,11.19326687,20.41457367,-99.99990082
24676,11.19326687,20.53125763,-99.99990082
24677,11.19326687,20.64793968,-99.99990082
24678,11.19326687,20.76462364,-99.99990082
24679,11.19326687,20.88130569,-99.99990082
24680,11.19326687,20.99798965,-99.99990082
24681,11.19326687,21.11467361,-99.99990082
24682,11.19326687,21.23135757,-99.99990082
24683,11.19326687,21.34804153,-99.99990082
24684,11.19326687,21.46472359,-99.99990082
24685,11.19326687,21.58140755,-99.99990082
24686,11.19326687,21.6980896,-99.99990082
24687,11.19326687,21.81477356,-99.99990082
24688,11.19326687,21.93145752,-99.99990082
24689,11.19326687,22.04814148,-99.99990082
24690,11.19326687,22.16482544,-99.99990082
24691,11.19326687,22.28150749,-99.99990082
24692,11.19326687,22.39818954,-99.99990082
24693,11.19326687,22.51487541,-99.99990082
24694,11.19326687,22.63155746,-99.99990082
24695,11.19326687,22.74824142,-99.99990082
24696,11.19326687,22.86492538,-99.99990082
24697,11.19326687,22.98160934,-99.99990082
24698,11.19326687,23.0982914,-99.99990082
24699,11.19326687,23.21497536,-99.99990082
24700,11.19326687,23.33165741,-99.99990082
24701,11.19326687,23.44834137,-99.99990082
24702,11.19326687,23.56502533,-99.99990082
24703,11.19326687,23.68170929,-99.99990082
24704,11.19326687,23.79839325,-99.99990082
24705,11.19326687,23.9150753,-99.99990082
24706,11.19326687,24.03175926,-99.99990082
24707,11.19326687,24.14844131,-99.99990082
24708,11.19326687,24.26512527,-99.99990082
24709,11.19326687,24.38180923,-99.99990082
24710,11.19326687,24.49849319,-99.99990082
24711,11.19326687,24.61517715,-99.99990082
24712,11.19326687,24.73186111,-99.99990082
24713,11.19326687,24.84854317,-99.99990082
24714,11.19326687,24.96522522,-99.99990082
24715,11.19326687,25.08190918,-99.99990082
24716,11.19326687,25.19859314,-99.99990082
24717,11.19326687,25.3152771,-99.99990082
24718,11.19326687,25.43196106,-99.99990082
24719,11.19326687,25.54864502,-99.99990082
24720,11.19326687,25.66532707,-99.99990082
24721,11.19326687,25.78200912,-99.99990082
24722,11.19326687,25.89869308,-99.99990082
24723,11.19326687,26.01537704,-99.99990082
24724,11.19326687,26.132061,-99.99990082
24725,11.19326687,26.24874496,-99.99990082
24726,11.19326687,26.36542892,-99.99990082
24727,11.19326687,26.48211098,-99.99990082
24728,11.19326687,26.59879494,-99.99990082
24729,11.19326687,26.71547699,-99.99990082
24730,11.19326687,26.83216095,-99.99990082
24731,11.19326687,26.94884491,-99.99990082
24732,11.19326687,27.06552887,-99.99990082
24733,11.19326687,27.18221092,-99.99990082
24734,11.19326687,27.29889679,-99.99990082
24735,11.19326687,27.41557884,-99.99990082
24736,11.19326687,27.53226089,-99.99990082
24737,11.19326687,27.64894485,-99.99990082
24738,11.19326687,27.76562881,-99.99990082
24739,11.19326687,27.88231277,-99.99990082
24740,11.19326687,27.99899673,-99.99990082
24741,11.19326687,28.11568069,-99.99990082
24742,11.19326687,28.23236465,-99.99990082
24743,11.19326687,28.3490448,-99.99990082
24744,11.19326687,28.46572876,-99.99990082
24745,11.19326687,28.58241272,-99.99990082
24746,11.19326687,28.69909668,-99.99990082
24747,11.19326687,28.81578064,-99.99990082
24748,11.19326687,28.93246078,-99.99990082
24749,11.19326687,29.04914474,-99.99990082
24750,11.19326687,29.1658287,-99.99990082
24751,11.19326687,29.28251266,-99.99990082
24752,11.19326687,29.39919662,-99.99990082
24753,11.19326687,29.51588058,-99.99990082
24754,11.19326687,29.63256454,-99.99990082
24755,11.19326687,29.7492485,-99.99990082
24756,11.19326687,29.86592865,-99.99990082
24757,11.19326687,29.98261261,-99.99990082
24758,11.19326687,30.09929657,-99.99990082
24759,11.19326687,30.21598053,-99.99990082
24760,11.19326687,30.33266449,-99.99990082
24761,11.19326687,30.44934845,-99.99990082
24762,11.19326687,30.56603241,-99.99990082
24763,11.19326687,30.68271255,-99.99990082
24764,11.19326687,30.79939651,-99.99990082
24765,11.19326687,30.91608047,-99.99990082
24766,11.19326687,31.03276443,-99.99990082
24767,11.19326687,31.14944839,-99.99990082
24768,11.19326687,31.26613235,-99.99990082
24769,11.19326687,31.38281631,-99.99990082
24770,11.19326687,31.49949646,-99.99990082
24771,11.19326687,31.61618042,-99.99990082
24772,11.19326687,31.73286438,-99.99990082
24773,11.19326687,31.84954834,-99.99990082
24774,11.19326687,31.9662323,-99.99990082
24775,11.19326687,32.08291626,-99.99990082
24776,11.19326687,32.19960022,-99.99990082
24777,11.19326687,32.31628036,-99.99990082
24778,11.19326687,32.43296814,-99.99990082
24779,11.19326687,32.54964828,-99.99990082
24780,11.19326687,32.66633224,-99.99990082
24781,11.19326687,32.7830162,-99.99990082
24782,11.19326687,32.89970016,-99.99990082
24783,11.19326687,33.01638031,-99.99990082
24784,11.19326687,33.13306808,-99.99990082
24785,11.19326687,33.24975204,-99.99990082
24786,11.19326687,33.36643219,-99.99990082
24787,11.19326687,33.48311615,-99.99990082
24788,11.19326687,33.59980011,-99.99990082
24789,11.19326687,33.71648407,-99.99990082
24790,11.19326687,33.83316422,-99.99990082
24791,11.19326687,33.94985199,-99.99990082
24792,11.19326687,34.06653214,-99.99990082
24793,11.19326687,34.18321609,-99.99990082
24794,11.19326687,34.29990005,-99.99990082
24795,11.19326687,34.41658401,-99.99990082
24796,11.19326687,34.53326797,-99.99990082
24797,11.19326687,34.64995193,-99.99990082
24798,11.19326687,34.76663589,-99.99990082
24799,11.19326687,34.88331604,-99.99990082
24800,11.19326687,35,-99.99990082
24801,11.28361797,11.77999973,-99.99990082
24802,11.28361797,11.89668274,-99.99990082
24803,11.28361797,12.0133667,-99.99990082
24804,11.28361797,12.13004971,-99.99990082
24805,11.28361797,12.24673367,-99.99990082
